0.647605,16.985405
0.650091,15.472264
0.65,16.809568
0.648581,17.744533
0.65042,13.60215
0.654488,10.265155
0.629297,12.280176
0.65052,15.371331
0.649225,11.154998
0.651304,10.08621
0.652342,15.758837
0.649,34.87117
0.649137,34.848359
0.650626,13.844077
0.650692,11.791411
0.652132,15.885212
0.6502,13.510557
0.648996,34.884554
0.65,19.673689
0.647678,16.149493
0.650106,27.800529
0.65,17.203442
0.649678,10.469325
0.65,14.308428
0.64714,14.441372
0.65,10.685294
0.646839,11.758752
0.650839,11.532372
0.65,10.923191
0.656045,10.420006
0.650255,15.709623
0.650387,18.239176
0.649795,23.866761
0.65,24.327249
0.650992,13.215755
0.64968,50.724156
0.638283,10.647933
0.65,12.706042
0.650848,10.415272
0.65,17.172854
0.65,15.859535
0.65,29.295887
0.65063,54.083297
0.650812,9.641457
0.646809,14.422264
0.652885,9.008724
0.65,15.221776
0.649784,12.957056
0.634782,15.021595
0.650882,12.290977
0.647194,22.822388
0.651956,45.971828
0.650945,12.419088
0.638301,13.469356
0.647413,10.355689
0.647813,23.100458
0.645356,12.254151
0.65,9.964577
0.65,11.799244
0.649708,9.830508
0.650458,12.950028
0.650614,18.018376
0.649717,13.835795
0.65118,31.163594
0.65,27.715428
0.65,29.847135
0.652501,12.326266
0.649921,11.686579
0.649298,8.914876
0.649914,14.719222
0.65,8.008066
0.65,16.375711
0.650246,8.704228
0.650965,10.376753
0.652662,9.158412
0.649562,12.60435
0.65,11.772526
0.648742,22.382762
0.651057,9.095183
0.651033,12.670493
0.650656,11.36129
0.648609,37.686637
0.646615,32.09884
0.64872,18.835484
0.647794,13.39987
0.653105,13.654461
0.649139,12.341846
0.650353,8.883651
0.649357,10.22408
0.651174,10.615879
0.65,22.699134
0.650165,32.253667
0.650068,18.873894
0.650194,13.651336
0.650533,12.137872
0.633895,28.708551
0.649538,26.413561
0.65,28.361592
0.650043,15.189848
0.65065,16.017478
0.65,10.681508
0.650122,13.983214
0.64961,23.12557
0.649559,9.686188
0.648876,23.10909
0.644846,15.478066
0.65,14.748337
0.650689,22.365235
0.65,18.238325
0.65,10.618544
0.649833,15.118611
0.64975,13.822676
0.648579,19.061173
0.652161,10.18679
0.644078,10.464175
0.647983,9.575135
0.650496,19.344538
0.650049,16.205825
0.6483,12.184675
0.645199,9.067078
0.649982,12.337601
0.650325,21.593243
0.65,25.83798
0.65,15.656898
0.650772,32.368695
0.650218,8.918935
0.648693,12.477905
0.65,15.529567
0.649919,11.96454
0.649734,18.168016
0.648829,15.373282
0.65181,10.943404
0.651936,19.692264
0.650236,18.997018
0.646428,12.570844
0.649616,24.143533
0.65,15.970371
0.649911,22.817063
0.642931,12.37566
0.649596,16.245397
0.65,22.318918
0.655581,62.391984
0.647487,20.721317
0.65068,27.858041
0.651668,10.77048
0.648985,35.154538
0.651003,18.252558
0.650133,12.394604
0.646998,14.823633
0.651426,12.949861
0.650644,13.057231
0.649748,73.528329
0.642917,16.981942
0.650978,18.459221
0.651248,37.915972
0.649439,26.182905
0.640541,16.845969
0.651528,28.464476
0.650201,17.820819
0.65,25.374457
0.650447,16.520141
0.65016,17.48109
0.649652,34.560466
0.650099,10.008868
0.649959,13.045017
0.650267,27.776198
0.649966,10.858673
0.649621,20.379287
0.64994,22.117742
0.648126,21.152486
0.648325,10.434428
0.650167,9.429673
0.642479,13.079938
0.650092,10.7804
0.651206,13.242895
0.65,14.679433
0.65,31.635647
0.65,10.426305
0.643279,13.073829
0.646443,22.848439
0.65174,10.527585
0.65,16.585238
0.649267,13.512003
0.649698,19.198573
0.648384,9.663636
0.650574,18.842948
0.65,47.169972
0.65,26.145422
0.647905,32.407958
0.646921,13.173531
0.648503,15.285939
0.65,13.342665
0.651291,10.952732
0.65,12.730949
0.65,9.604442
0.641316,14.408959
0.648567,14.730871
0.650929,10.396377
0.649734,38.458124
0.650685,10.187911
0.648248,8.792617
0.650391,10.150765
0.653399,10.544552
0.649158,32.382698
0.65,13.400075
0.642153,10.366769
0.653138,16.462193
0.641333,14.154679
0.65,39.251655
0.650717,16.51816
0.646513,46.658367
0.65,53.259153
0.650356,59.384632
0.650842,9.98923
0.65,14.729727
0.65,14.453671
0.649702,26.38824
0.654596,38.278714
0.611113,17.16067
0.650592,18.19443
0.650654,17.639545
0.652055,72.502507
0.651193,32.739188
0.665416,60.380125
0.654045,53.433498
0.65,54.052351
0.649544,125.739298
0.65,48.543976
0.65,32.592834
0.646638,39.706163
0.65,39.641305
0.65,21.541966
0.651457,12.043675
0.653661,14.338002
0.649526,13.325976
0.63772,11.024498
0.644836,48.305401
0.651709,11.210078
0.65,20.675338
0.661828,11.296456
0.65246,10.185886
0.646328,9.508272
0.635438,15.823851
0.650893,9.231484
0.65,8.014662
0.65,12.480205
0.65,9.031536
0.646739,16.048503
0.646136,10.470033
0.641425,11.636215
0.649715,12.094847
0.650554,25.175437
0.650684,35.823239
0.650431,22.04674
0.650098,8.582592
0.65,11.500145
0.65,34.51076
0.649358,22.005229
0.65,9.435389
0.65,15.34807
